timestamp,well_id,spm,stroke_length_in,vfd_frequency_hz,fluid_level_m,pump_depth_ft,rod_string_diameter_in,rod_string_length_ft,tubing_size_in,is_synthetic
2026-08-07,BGW-043,6.22,115.0,47.2,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-08,BGW-043,6.85,80.0,37.4,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-09,BGW-043,6.5,110.0,41.4,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-10,BGW-043,5.75,95.0,43.5,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-11,BGW-043,6.29,75.0,43.3,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-12,BGW-043,7.0,75.0,45.2,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-13,BGW-043,6.28,105.0,41.8,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-14,BGW-043,7.0,90.0,40.0,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-15,BGW-043,6.68,85.0,36.9,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-16,BGW-043,6.63,115.0,38.4,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-17,BGW-043,6.22,115.0,42.4,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-18,BGW-043,6.6,75.0,35.7,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-19,BGW-043,6.22,85.0,37.5,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-20,BGW-043,6.81,75.0,42.6,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-21,BGW-043,6.17,85.0,46.9,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-22,BGW-043,5.95,95.0,38.6,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-23,BGW-043,6.55,115.0,43.8,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-24,BGW-043,5.41,100.0,40.2,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-25,BGW-043,6.62,90.0,38.6,542.3,4241.8,0.75,4112.3,3.5,True
2026-08-26,BGW-043,6.83,70.0,43.5,542.3,4241.8,0.75,4112.3,3.5,True
2026-07-28,BGW-045,6.15,100.0,40.2,430.5,4078.0,1.0,3011.7,3.5,True
2026-07-29,BGW-045,5.92,105.0,44.7,430.5,4078.0,1.0,3011.7,3.5,True
2026-07-30,BGW-045,5.47,115.0,41.0,430.5,4078.0,1.0,3011.7,3.5,True
2026-07-31,BGW-045,6.23,75.0,45.1,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-01,BGW-045,6.13,105.0,42.4,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-02,BGW-045,6.18,90.0,38.8,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-03,BGW-045,5.9,85.0,40.7,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-04,BGW-045,6.42,70.0,45.7,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-05,BGW-045,6.43,110.0,40.5,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-06,BGW-045,6.01,70.0,39.9,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-07,BGW-045,5.9,90.0,47.9,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-08,BGW-045,5.53,100.0,45.4,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-09,BGW-045,5.99,100.0,43.1,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-10,BGW-045,6.08,85.0,41.3,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-11,BGW-045,5.61,95.0,44.6,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-12,BGW-045,4.98,85.0,40.8,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-13,BGW-045,5.85,110.0,43.4,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-14,BGW-045,5.85,90.0,44.4,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-15,BGW-045,5.84,100.0,43.1,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-16,BGW-045,5.21,100.0,37.9,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-17,BGW-045,5.05,115.0,47.8,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-18,BGW-045,5.47,75.0,42.7,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-19,BGW-045,6.15,75.0,48.0,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-20,BGW-045,5.17,80.0,42.4,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-21,BGW-045,5.98,90.0,36.1,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-22,BGW-045,5.23,110.0,44.1,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-23,BGW-045,6.42,75.0,38.2,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-24,BGW-045,5.57,70.0,42.3,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-25,BGW-045,5.88,85.0,42.2,430.5,4078.0,1.0,3011.7,3.5,True
2026-08-26,BGW-045,5.68,100.0,38.0,430.5,4078.0,1.0,3011.7,3.5,True
2026-07-28,BGW-046,3.58,95.0,38.6,550.9,4358.1,1.0,3919.3,2.875,True
2026-07-29,BGW-046,4.1,75.0,38.8,550.9,4358.1,1.0,3919.3,2.875,True
2026-07-30,BGW-046,4.25,85.0,40.5,550.9,4358.1,1.0,3919.3,2.875,True
2026-07-31,BGW-046,3.82,105.0,36.3,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-01,BGW-046,4.52,90.0,42.5,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-02,BGW-046,4.24,95.0,35.3,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-03,BGW-046,4.12,115.0,40.7,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-04,BGW-046,4.26,85.0,37.7,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-05,BGW-046,3.78,85.0,44.6,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-06,BGW-046,3.97,100.0,47.3,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-07,BGW-046,4.91,75.0,42.1,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-08,BGW-046,3.64,70.0,41.1,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-09,BGW-046,3.7,90.0,43.3,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-10,BGW-046,4.64,75.0,36.9,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-11,BGW-046,3.84,85.0,35.0,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-12,BGW-046,3.91,110.0,40.2,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-13,BGW-046,4.34,95.0,37.6,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-14,BGW-046,4.39,110.0,37.6,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-15,BGW-046,4.0,105.0,44.4,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-16,BGW-046,3.81,85.0,44.3,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-17,BGW-046,4.75,90.0,35.0,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-18,BGW-046,4.31,90.0,41.3,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-19,BGW-046,4.26,105.0,44.8,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-20,BGW-046,4.71,105.0,48.1,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-21,BGW-046,4.13,110.0,41.2,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-22,BGW-046,3.7,70.0,39.2,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-23,BGW-046,3.84,105.0,44.3,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-24,BGW-046,4.19,100.0,38.3,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-25,BGW-046,4.31,105.0,35.0,550.9,4358.1,1.0,3919.3,2.875,True
2026-08-26,BGW-046,4.77,110.0,40.3,550.9,4358.1,1.0,3919.3,2.875,True
2026-07-28,BGW-047,5.38,85.0,41.2,708.2,3994.9,0.875,3147.7,2.875,True
2026-07-29,BGW-047,5.06,115.0,37.6,708.2,3994.9,0.875,3147.7,2.875,True
2026-07-30,BGW-047,4.98,115.0,44.0,708.2,3994.9,0.875,3147.7,2.875,True
2026-07-31,BGW-047,5.29,85.0,44.0,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-01,BGW-047,5.26,80.0,39.5,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-02,BGW-047,4.6,85.0,41.7,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-03,BGW-047,4.6,95.0,44.9,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-04,BGW-047,4.57,90.0,41.7,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-05,BGW-047,4.08,70.0,41.9,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-06,BGW-047,5.49,80.0,42.1,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-07,BGW-047,4.4,110.0,44.8,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-08,BGW-047,4.6,110.0,40.6,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-09,BGW-047,5.03,90.0,39.9,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-10,BGW-047,5.55,70.0,37.3,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-11,BGW-047,4.64,100.0,42.1,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-12,BGW-047,4.82,115.0,40.9,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-13,BGW-047,4.64,115.0,40.0,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-14,BGW-047,4.76,90.0,35.0,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-15,BGW-047,5.0,95.0,39.5,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-16,BGW-047,5.48,80.0,48.7,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-17,BGW-047,4.62,115.0,40.8,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-18,BGW-047,4.62,70.0,38.1,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-19,BGW-047,5.26,95.0,38.5,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-20,BGW-047,4.34,105.0,43.7,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-21,BGW-047,5.32,110.0,42.9,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-22,BGW-047,4.94,85.0,43.7,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-23,BGW-047,5.25,75.0,39.2,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-24,BGW-047,4.76,115.0,37.1,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-25,BGW-047,4.47,100.0,47.4,708.2,3994.9,0.875,3147.7,2.875,True
2026-08-26,BGW-047,5.07,95.0,46.8,708.2,3994.9,0.875,3147.7,2.875,True
2026-07-28,BGW-051,5.22,70.0,43.8,408.1,3723.9,1.0,3341.3,2.375,True
2026-07-29,BGW-051,5.14,80.0,38.7,408.1,3723.9,1.0,3341.3,2.375,True
2026-07-30,BGW-051,5.07,70.0,44.2,408.1,3723.9,1.0,3341.3,2.375,True
2026-07-31,BGW-051,5.72,90.0,40.7,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-01,BGW-051,4.68,80.0,46.7,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-02,BGW-051,4.98,115.0,44.6,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-03,BGW-051,5.04,90.0,40.1,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-04,BGW-051,5.95,75.0,41.3,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-05,BGW-051,5.45,115.0,42.1,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-06,BGW-051,5.71,105.0,38.9,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-07,BGW-051,4.92,90.0,43.1,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-08,BGW-051,5.76,100.0,41.4,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-09,BGW-051,4.93,100.0,43.6,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-10,BGW-051,5.7,75.0,44.7,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-11,BGW-051,4.88,85.0,41.2,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-12,BGW-051,4.99,70.0,46.2,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-13,BGW-051,5.79,90.0,38.6,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-14,BGW-051,5.95,80.0,39.8,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-15,BGW-051,5.41,85.0,39.8,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-16,BGW-051,5.27,110.0,45.7,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-17,BGW-051,5.38,100.0,40.4,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-18,BGW-051,5.43,110.0,43.2,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-19,BGW-051,5.23,115.0,42.6,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-20,BGW-051,4.98,115.0,43.0,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-21,BGW-051,5.59,80.0,41.0,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-22,BGW-051,4.96,85.0,39.1,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-23,BGW-051,5.84,70.0,36.5,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-24,BGW-051,5.39,100.0,42.8,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-25,BGW-051,4.77,85.0,40.6,408.1,3723.9,1.0,3341.3,2.375,True
2026-08-26,BGW-051,5.56,105.0,39.5,408.1,3723.9,1.0,3341.3,2.375,True
