well_id,cycle_num,time_since_injection_end_days,phase,steam_volume_bbl,injection_pressure_psi,steam_quality_frac,soak_duration_days,prior_cycle_count,thermal_conductivity_W_mK,porosity_frac,formation_thickness_m,baseline_reservoir_temp_C,crude_api_gravity,cum_production_bbl,physics_temp_C,temperature_C,viscosity_cP,is_synthetic,data_source
BGW-069,2,37.515,production,1396.3,292.4,0.68,10.77,1,1.471,0.268,14.66,47.7,18.22,517.02,48.839,48.9,37785.94,True,physics_simulated_synthetic
BGW-069,2,38.974,production,1396.3,292.4,0.68,10.77,1,1.471,0.268,14.66,47.7,18.22,545.22,48.352,46.702,46572.78,True,physics_simulated_synthetic
BGW-069,2,41.726,production,1396.3,292.4,0.68,10.77,1,1.471,0.268,14.66,47.7,18.22,598.41,47.897,48.183,40441.39,True,physics_simulated_synthetic
BGW-069,2,44.051,production,1396.3,292.4,0.68,10.77,1,1.471,0.268,14.66,47.7,18.22,643.35,47.764,46.702,46572.78,True,physics_simulated_synthetic
BGW-069,2,51.594,production,1396.3,292.4,0.68,10.77,1,1.471,0.268,14.66,47.7,18.22,789.14,47.703,46.702,46572.78,True,physics_simulated_synthetic
BGW-069,2,52.33,production,1396.3,292.4,0.68,10.77,1,1.471,0.268,14.66,47.7,18.22,803.36,47.703,46.702,46572.78,True,physics_simulated_synthetic
BGW-069,2,57.509,production,1396.3,292.4,0.68,10.77,1,1.471,0.268,14.66,47.7,18.22,903.45,47.702,47.149,44626.48,True,physics_simulated_synthetic
BGW-069,2,57.601,production,1396.3,292.4,0.68,10.77,1,1.471,0.268,14.66,47.7,18.22,905.24,47.702,47.353,43764.34,True,physics_simulated_synthetic
BGW-070,4,1.486,soak,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,0.0,183.152,184.098,5.0,True,physics_simulated_synthetic
BGW-070,4,2.171,soak,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,0.0,179.745,177.403,6.43,True,physics_simulated_synthetic
BGW-070,4,5.99,soak,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,0.0,162.257,163.221,13.03,True,physics_simulated_synthetic
BGW-070,4,9.611,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,10.16,147.366,148.554,28.47,True,physics_simulated_synthetic
BGW-070,4,17.553,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,123.27,107.494,109.966,295.71,True,physics_simulated_synthetic
BGW-070,4,24.056,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,215.88,75.995,75.752,3632.93,True,physics_simulated_synthetic
BGW-070,4,25.621,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,238.18,70.193,67.728,7036.91,True,physics_simulated_synthetic
BGW-070,4,27.844,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,269.84,63.038,62.316,11189.22,True,physics_simulated_synthetic
BGW-070,4,29.255,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,289.94,59.305,58.443,15739.63,True,physics_simulated_synthetic
BGW-070,4,29.722,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,296.59,58.215,59.92,13806.1,True,physics_simulated_synthetic
BGW-070,4,36.487,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,392.93,48.442,45.342,53082.96,True,physics_simulated_synthetic
BGW-070,4,39.546,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,436.49,47.124,47.17,44534.52,True,physics_simulated_synthetic
BGW-070,4,44.763,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,510.8,46.436,49.106,37056.65,True,physics_simulated_synthetic
BGW-070,4,45.218,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,517.28,46.419,47.103,44820.56,True,physics_simulated_synthetic
BGW-070,4,45.253,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,517.78,46.418,48.347,39817.38,True,physics_simulated_synthetic
BGW-070,4,46.404,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,534.17,46.387,45.342,53082.96,True,physics_simulated_synthetic
BGW-070,4,54.156,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,644.58,46.343,45.342,53082.96,True,physics_simulated_synthetic
BGW-070,4,59.029,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,713.98,46.342,49.029,37329.55,True,physics_simulated_synthetic
BGW-070,4,59.103,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,715.03,46.342,47.158,44585.57,True,physics_simulated_synthetic
BGW-070,4,59.853,production,1525.3,297.4,0.669,8.9,3,1.437,0.22,10.24,46.34,18.35,725.71,46.342,47.161,44573.32,True,physics_simulated_synthetic
BGW-070,1,1.738,soak,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,0.0,146.848,149.507,27.01,True,physics_simulated_synthetic
BGW-070,1,2.943,soak,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,0.0,142.132,143.42,37.91,True,physics_simulated_synthetic
BGW-070,1,3.955,soak,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,0.0,138.343,139.28,48.0,True,physics_simulated_synthetic
BGW-070,1,6.958,soak,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,0.0,127.966,128.325,91.8,True,physics_simulated_synthetic
BGW-070,1,17.724,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,63.81,92.327,94.085,893.88,True,physics_simulated_synthetic
BGW-070,1,18.307,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,70.24,90.663,87.94,1407.67,True,physics_simulated_synthetic
BGW-070,1,21.639,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,107.01,80.758,81.966,2222.3,True,physics_simulated_synthetic
BGW-070,1,23.419,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,126.65,75.784,73.685,4294.85,True,physics_simulated_synthetic
BGW-070,1,29.618,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,195.07,60.072,58.571,15561.82,True,physics_simulated_synthetic
BGW-070,1,35.829,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,263.61,50.945,51.02,30967.26,True,physics_simulated_synthetic
BGW-070,1,40.997,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,320.64,47.849,48.864,37914.69,True,physics_simulated_synthetic
BGW-070,1,41.24,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,323.32,47.773,45.656,51502.04,True,physics_simulated_synthetic
BGW-070,1,46.504,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,381.42,46.859,45.656,51502.04,True,physics_simulated_synthetic
BGW-070,1,46.901,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,385.79,46.833,46.258,48602.07,True,physics_simulated_synthetic
BGW-070,1,47.265,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,389.81,46.811,45.839,50601.16,True,physics_simulated_synthetic
BGW-070,1,47.56,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,393.07,46.795,47.28,44072.5,True,physics_simulated_synthetic
BGW-070,1,49.546,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,414.99,46.72,50.819,31552.75,True,physics_simulated_synthetic
BGW-070,1,54.56,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,470.32,46.662,46.538,47313.19,True,physics_simulated_synthetic
BGW-070,1,57.661,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,504.54,46.657,45.656,51502.04,True,physics_simulated_synthetic
BGW-070,1,59.838,production,610.2,373.2,0.844,11.94,0,2.163,0.219,19.69,46.66,17.67,528.57,46.656,45.656,51502.04,True,physics_simulated_synthetic
BGW-071,1,2.7,soak,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,0.0,171.677,172.487,8.17,True,physics_simulated_synthetic
BGW-071,1,2.784,soak,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,0.0,171.206,175.036,7.21,True,physics_simulated_synthetic
BGW-071,1,4.772,soak,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,0.0,160.553,161.207,14.46,True,physics_simulated_synthetic
BGW-071,1,4.947,soak,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,0.0,159.658,161.346,14.36,True,physics_simulated_synthetic
BGW-071,1,6.139,soak,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,0.0,153.765,154.164,20.98,True,physics_simulated_synthetic
BGW-071,1,10.646,soak,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,0.0,134.15,134.531,63.31,True,physics_simulated_synthetic
BGW-071,1,18.811,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,74.9,99.72,98.54,649.17,True,physics_simulated_synthetic
BGW-071,1,24.27,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,129.05,79.518,78.524,2911.35,True,physics_simulated_synthetic
BGW-071,1,24.314,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,129.49,79.38,78.896,2826.84,True,physics_simulated_synthetic
BGW-071,1,28.584,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,171.84,66.716,68.18,6774.3,True,physics_simulated_synthetic
BGW-071,1,29.277,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,178.71,65.057,67.77,7012.24,True,physics_simulated_synthetic
BGW-071,1,33.632,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,221.91,56.375,55.08,21306.64,True,physics_simulated_synthetic
BGW-071,1,36.053,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,245.92,53.235,53.673,24229.18,True,physics_simulated_synthetic
BGW-071,1,42.204,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,306.94,49.032,48.324,39902.06,True,physics_simulated_synthetic
BGW-071,1,51.362,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,397.77,47.888,48.724,38420.27,True,physics_simulated_synthetic
BGW-071,1,51.971,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,403.82,47.878,50.59,32235.71,True,physics_simulated_synthetic
BGW-071,1,52.352,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,407.59,47.873,48.453,39417.29,True,physics_simulated_synthetic
BGW-071,1,55.552,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,439.33,47.85,48.99,37467.53,True,physics_simulated_synthetic
BGW-071,1,56.985,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,453.54,47.847,51.09,30766.04,True,physics_simulated_synthetic
BGW-071,1,59.514,production,1743.1,290.9,0.806,11.26,0,2.26,0.208,16.6,47.84,18.24,478.63,47.844,49.691,35070.78,True,physics_simulated_synthetic
BGW-071,5,0.254,soak,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,0.0,191.282,193.694,5.0,True,physics_simulated_synthetic
BGW-071,5,2.83,soak,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,0.0,171.803,175.748,6.96,True,physics_simulated_synthetic
BGW-071,5,3.083,soak,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,0.0,170.043,171.667,8.51,True,physics_simulated_synthetic
BGW-071,5,3.23,soak,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,0.0,169.031,171.836,8.44,True,physics_simulated_synthetic
BGW-071,5,3.567,soak,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,0.0,166.737,169.25,9.6,True,physics_simulated_synthetic
BGW-071,5,12.014,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,108.2,112.322,115.231,209.06,True,physics_simulated_synthetic
BGW-071,5,18.723,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,208.33,77.551,79.192,2761.58,True,physics_simulated_synthetic
BGW-071,5,22.706,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,267.78,63.503,63.964,9700.87,True,physics_simulated_synthetic
BGW-071,5,25.244,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,305.65,57.337,61.12,12422.76,True,physics_simulated_synthetic
BGW-071,5,31.232,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,395.02,49.533,53.936,23650.63,True,physics_simulated_synthetic
BGW-071,5,31.808,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,403.63,49.199,49.744,34897.91,True,physics_simulated_synthetic
BGW-071,5,32.895,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,419.85,48.682,52.252,27618.72,True,physics_simulated_synthetic
BGW-071,5,34.714,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,446.98,48.085,52.655,26608.51,True,physics_simulated_synthetic
BGW-071,5,36.07,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,467.23,47.807,51.694,29083.61,True,physics_simulated_synthetic
BGW-071,5,36.771,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,477.69,47.703,50.174,33517.53,True,physics_simulated_synthetic
BGW-071,5,37.432,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,487.55,47.626,49.358,36186.44,True,physics_simulated_synthetic
BGW-071,5,37.815,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,493.28,47.588,50.755,31742.53,True,physics_simulated_synthetic
BGW-071,5,39.401,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,516.94,47.476,50.877,31383.57,True,physics_simulated_synthetic
BGW-071,5,49.697,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,670.6,47.357,50.544,32373.99,True,physics_simulated_synthetic
BGW-071,5,50.168,production,2019.1,251.1,0.783,4.76,4,2.114,0.234,7.9,47.36,17.94,677.63,47.357,50.158,33566.85,True,physics_simulated_synthetic
BGW-072,4,0.776,soak,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,0.0,188.694,189.402,5.0,True,physics_simulated_synthetic
BGW-072,4,10.324,soak,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,0.0,156.923,154.349,20.77,True,physics_simulated_synthetic
BGW-072,4,10.481,soak,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,0.0,156.465,153.729,21.48,True,physics_simulated_synthetic
BGW-072,4,12.671,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,23.1,149.484,148.787,28.1,True,physics_simulated_synthetic
BGW-072,4,14.383,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,48.41,143.433,141.07,43.32,True,physics_simulated_synthetic
BGW-072,4,20.133,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,133.4,115.16,113.294,237.25,True,physics_simulated_synthetic
BGW-072,4,25.133,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,207.29,88.414,88.151,1385.58,True,physics_simulated_synthetic
BGW-072,4,27.871,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,247.76,75.84,73.587,4329.15,True,physics_simulated_synthetic
BGW-072,4,28.699,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,260.01,72.537,68.295,6708.91,True,physics_simulated_synthetic
BGW-072,4,29.474,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,271.46,69.635,66.323,7925.98,True,physics_simulated_synthetic
BGW-072,4,30.878,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,292.2,64.829,63.352,10227.19,True,physics_simulated_synthetic
BGW-072,4,33.171,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,326.1,58.379,54.28,22918.69,True,physics_simulated_synthetic
BGW-072,4,37.77,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,394.07,50.614,48.707,38481.25,True,physics_simulated_synthetic
BGW-072,4,40.172,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,429.58,48.81,46.147,49120.99,True,physics_simulated_synthetic
BGW-072,4,44.481,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,493.27,47.479,48.284,40056.45,True,physics_simulated_synthetic
BGW-072,4,49.065,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,561.03,47.186,48.727,38410.36,True,physics_simulated_synthetic
BGW-072,4,50.691,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,585.05,47.164,46.147,49120.99,True,physics_simulated_synthetic
BGW-072,4,53.201,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,622.15,47.151,46.147,49120.99,True,physics_simulated_synthetic
BGW-072,4,55.679,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,658.78,47.148,46.147,49120.99,True,physics_simulated_synthetic
BGW-072,4,59.925,production,1906.6,379.5,0.781,11.11,3,1.393,0.284,19.56,47.15,17.43,721.54,47.147,46.147,49120.99,True,physics_simulated_synthetic
BGW-072,5,10.653,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,61.2,88.885,88.513,1348.41,True,physics_simulated_synthetic
BGW-072,5,12.369,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,82.09,84.006,82.986,2053.33,True,physics_simulated_synthetic
BGW-072,5,14.843,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,112.22,77.231,77.344,3197.55,True,physics_simulated_synthetic
BGW-072,5,16.765,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,135.61,72.31,72.284,4816.26,True,physics_simulated_synthetic
BGW-072,5,16.956,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,137.94,71.848,70.588,5539.86,True,physics_simulated_synthetic
BGW-072,5,17.928,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,149.77,69.526,68.739,6463.49,True,physics_simulated_synthetic
BGW-072,5,27.271,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,263.52,52.144,50.073,33835.72,True,physics_simulated_synthetic
BGW-072,5,29.781,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,294.07,50.03,49.861,34517.1,True,physics_simulated_synthetic
BGW-072,5,31.065,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,309.7,49.244,45.881,50394.66,True,physics_simulated_synthetic
BGW-072,5,31.596,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,316.17,48.969,49.027,37334.27,True,physics_simulated_synthetic
BGW-072,5,32.561,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,327.92,48.532,47.47,43277.44,True,physics_simulated_synthetic
BGW-072,5,33.335,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,337.34,48.237,46.527,47363.73,True,physics_simulated_synthetic
BGW-072,5,33.784,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,342.81,48.087,46.733,46437.48,True,physics_simulated_synthetic
BGW-072,5,35.148,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,359.41,47.71,46.458,47678.09,True,physics_simulated_synthetic
BGW-072,5,42.331,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,446.86,46.945,47.732,42210.55,True,physics_simulated_synthetic
BGW-072,5,42.652,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,450.78,46.937,50.435,32705.92,True,physics_simulated_synthetic
BGW-072,5,45.264,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,482.57,46.899,47.578,42834.43,True,physics_simulated_synthetic
BGW-072,5,46.316,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,495.37,46.892,45.881,50394.66,True,physics_simulated_synthetic
BGW-072,5,50.032,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,540.62,46.883,46.736,46424.71,True,physics_simulated_synthetic
BGW-072,5,56.899,production,688.2,160.3,0.721,5.63,4,1.965,0.294,7.93,46.88,18.38,624.23,46.881,46.795,46161.66,True,physics_simulated_synthetic
BGW-072,4,4.612,soak,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,0.0,106.925,105.658,395.55,True,physics_simulated_synthetic
BGW-072,4,4.927,soak,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,0.0,106.042,104.49,428.49,True,physics_simulated_synthetic
BGW-072,4,6.48,soak,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,0.0,101.873,98.933,631.33,True,physics_simulated_synthetic
BGW-072,4,9.647,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,44.45,93.481,93.06,963.18,True,physics_simulated_synthetic
BGW-072,4,12.73,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,94.66,85.21,83.715,1941.13,True,physics_simulated_synthetic
BGW-072,4,15.13,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,133.76,78.752,76.3,3476.14,True,physics_simulated_synthetic
BGW-072,4,21.466,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,236.97,61.946,60.736,12849.0,True,physics_simulated_synthetic
BGW-072,4,23.8,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,275.0,57.363,53.516,24580.33,True,physics_simulated_synthetic
BGW-072,4,30.66,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,386.75,48.95,45.643,51564.83,True,physics_simulated_synthetic
BGW-072,4,35.423,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,464.34,47.168,45.643,51564.83,True,physics_simulated_synthetic
BGW-072,4,38.305,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,511.28,46.821,45.82,50694.03,True,physics_simulated_synthetic
BGW-072,4,38.585,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,515.86,46.802,45.643,51564.83,True,physics_simulated_synthetic
BGW-072,4,44.915,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,618.97,46.65,46.628,46906.74,True,physics_simulated_synthetic
BGW-072,4,53.089,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,752.12,46.643,45.643,51564.83,True,physics_simulated_synthetic
BGW-072,4,54.281,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,771.53,46.643,45.957,50029.25,True,physics_simulated_synthetic
BGW-072,4,56.812,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,812.77,46.643,45.643,51564.83,True,physics_simulated_synthetic
BGW-072,4,57.384,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,822.09,46.643,45.643,51564.83,True,physics_simulated_synthetic
BGW-072,4,57.971,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,831.65,46.643,45.692,51323.23,True,physics_simulated_synthetic
BGW-072,4,58.617,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,842.18,46.643,45.643,51564.83,True,physics_simulated_synthetic
BGW-072,4,59.944,production,755.2,155.8,0.575,6.92,3,2.373,0.266,16.57,46.64,18.44,863.78,46.643,45.643,51564.83,True,physics_simulated_synthetic
BGW-072,4,5.317,soak,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,0.0,122.742,121.357,141.29,True,physics_simulated_synthetic
BGW-072,4,8.864,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,2.57,113.264,110.543,284.55,True,physics_simulated_synthetic
BGW-072,4,14.15,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,52.15,98.826,96.762,736.87,True,physics_simulated_synthetic
BGW-072,4,16.502,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,74.22,92.449,91.385,1089.25,True,physics_simulated_synthetic
BGW-072,4,21.291,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,119.15,78.882,75.827,3610.93,True,physics_simulated_synthetic
BGW-072,4,26.533,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,168.31,65.373,64.112,9577.53,True,physics_simulated_synthetic
BGW-072,4,29.629,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,197.35,59.117,57.329,17388.34,True,physics_simulated_synthetic
BGW-072,4,31.436,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,214.31,56.157,53.741,24077.66,True,physics_simulated_synthetic
BGW-072,4,31.505,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,214.95,56.056,53.907,23715.35,True,physics_simulated_synthetic
BGW-072,4,35.866,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,255.87,50.826,49.119,37011.51,True,physics_simulated_synthetic
BGW-072,4,38.342,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,279.09,49.057,46.491,47526.11,True,physics_simulated_synthetic
BGW-072,4,40.468,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,299.04,48.048,46.567,47182.48,True,physics_simulated_synthetic
BGW-072,4,41.914,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,312.59,47.572,45.692,51321.3,True,physics_simulated_synthetic
BGW-072,4,42.449,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,317.61,47.432,45.525,52156.94,True,physics_simulated_synthetic
BGW-072,4,51.446,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,402.01,46.561,47.296,44002.6,True,physics_simulated_synthetic
BGW-072,4,55.039,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,435.72,46.532,45.623,51665.59,True,physics_simulated_synthetic
BGW-072,4,55.151,production,650.9,303.3,0.576,8.59,3,1.86,0.21,17.42,46.52,18.08,436.77,46.532,45.525,52156.94,True,physics_simulated_synthetic
