well_id,cycle_num,day_count_in_cycle,phase,temperature_C,viscosity_cP,spm,stroke_length_in,vfd_frequency_hz,water_cut_frac,cum_production_this_cycle_bbl,lagged_bopd,bopd,is_synthetic,data_source
BGW-060,4,34.06,production,46.723,46481.95,4.4,103.6,58.9,0.215,178.3,0.03,0.54,True,physics_chained_synthetic
BGW-060,4,34.79,production,46.723,46482.12,4.4,103.6,58.9,0.215,178.4,0.54,0.22,True,physics_chained_synthetic
BGW-060,4,36.41,production,46.723,46482.24,4.4,103.6,58.9,0.215,178.4,0.22,0.0,True,physics_chained_synthetic
BGW-060,4,38.62,production,46.723,46482.26,4.4,103.6,58.9,0.215,178.4,0.0,0.0,True,physics_chained_synthetic
BGW-061,5,0.34,production,143.023,38.77,6.0,115.3,48.7,0.241,65.8,193.88,193.88,True,physics_chained_synthetic
BGW-061,5,3.0,production,127.897,94.23,6.0,115.3,48.7,0.241,248.3,193.88,68.52,True,physics_chained_synthetic
BGW-061,5,7.69,production,96.762,736.88,6.0,115.3,48.7,0.241,291.0,68.52,9.13,True,physics_chained_synthetic
BGW-061,5,8.17,production,93.841,909.85,6.0,115.3,48.7,0.241,294.1,9.13,6.33,True,physics_chained_synthetic
BGW-061,5,8.22,production,93.541,929.98,6.0,115.3,48.7,0.241,294.3,6.33,5.54,True,physics_chained_synthetic
BGW-061,5,8.5,production,91.86,1051.75,6.0,115.3,48.7,0.241,295.7,5.54,4.99,True,physics_chained_synthetic
BGW-061,5,9.22,production,87.522,1452.62,6.0,115.3,48.7,0.241,298.0,4.99,3.11,True,physics_chained_synthetic
BGW-061,5,9.75,production,84.471,1831.67,6.0,115.3,48.7,0.241,299.4,3.11,2.76,True,physics_chained_synthetic
BGW-061,5,13.54,production,64.347,9385.74,6.0,115.3,48.7,0.241,299.4,2.76,0.0,True,physics_chained_synthetic
BGW-061,5,21.04,production,48.169,40493.66,6.0,115.3,48.7,0.241,299.4,0.0,0.0,True,physics_chained_synthetic
BGW-061,5,22.61,production,47.61,42706.4,6.0,115.3,48.7,0.241,299.4,0.0,0.0,True,physics_chained_synthetic
BGW-061,5,24.21,production,47.323,43891.49,6.0,115.3,48.7,0.241,299.4,0.0,0.0,True,physics_chained_synthetic
BGW-061,5,24.63,production,47.278,44076.97,6.0,115.3,48.7,0.241,299.4,0.0,0.0,True,physics_chained_synthetic
BGW-061,5,31.33,production,47.116,44767.57,6.0,115.3,48.7,0.241,299.4,0.0,0.0,True,physics_chained_synthetic
BGW-061,5,32.2,production,47.115,44769.73,6.0,115.3,48.7,0.241,299.4,0.0,0.0,True,physics_chained_synthetic
BGW-061,5,33.96,production,47.115,44771.21,6.0,115.3,48.7,0.241,300.4,0.0,0.55,True,physics_chained_synthetic
BGW-061,5,34.26,production,47.115,44771.3,6.0,115.3,48.7,0.241,300.4,0.55,0.0,True,physics_chained_synthetic
BGW-061,5,34.75,production,47.115,44771.39,6.0,115.3,48.7,0.241,300.4,0.0,0.01,True,physics_chained_synthetic
BGW-061,5,35.04,production,47.115,44771.43,6.0,115.3,48.7,0.241,300.4,0.01,0.0,True,physics_chained_synthetic
BGW-061,5,36.66,production,47.115,44771.52,6.0,115.3,48.7,0.241,300.4,0.0,0.0,True,physics_chained_synthetic
BGW-061,2,1.23,production,123.359,124.63,3.82,110.2,48.6,0.126,75.0,61.16,61.16,True,physics_chained_synthetic
BGW-061,2,2.26,production,118.503,169.32,3.82,110.2,48.6,0.126,126.5,61.16,49.7,True,physics_chained_synthetic
BGW-061,2,2.35,production,118.088,173.87,3.82,110.2,48.6,0.126,130.2,49.7,41.34,True,physics_chained_synthetic
BGW-061,2,3.13,production,114.221,223.27,3.82,110.2,48.6,0.126,154.0,41.34,30.44,True,physics_chained_synthetic
BGW-061,2,4.01,production,109.665,301.71,3.82,110.2,48.6,0.126,175.0,30.44,24.04,True,physics_chained_synthetic
BGW-061,2,4.23,production,108.477,326.75,3.82,110.2,48.6,0.126,179.9,24.04,21.53,True,physics_chained_synthetic
BGW-061,2,6.67,production,94.029,897.52,3.82,110.2,48.6,0.126,196.5,21.53,6.84,True,physics_chained_synthetic
BGW-061,2,7.19,production,91.095,1112.77,3.82,110.2,48.6,0.126,199.8,6.84,6.26,True,physics_chained_synthetic
BGW-061,2,11.21,production,68.307,6701.98,3.82,110.2,48.6,0.126,201.4,6.26,0.41,True,physics_chained_synthetic
BGW-061,2,13.32,production,60.094,13596.11,3.82,110.2,48.6,0.126,201.5,0.41,0.03,True,physics_chained_synthetic
BGW-061,2,17.27,production,51.074,30813.19,3.82,110.2,48.6,0.126,201.5,0.03,0.0,True,physics_chained_synthetic
BGW-061,2,18.05,production,50.227,33351.14,3.82,110.2,48.6,0.126,201.6,0.0,0.21,True,physics_chained_synthetic
BGW-061,2,23.7,production,47.953,41335.26,3.82,110.2,48.6,0.126,203.9,0.21,0.4,True,physics_chained_synthetic
BGW-061,2,31.87,production,47.839,41783.14,3.82,110.2,48.6,0.126,203.9,0.4,0.0,True,physics_chained_synthetic
BGW-061,2,32.74,production,47.839,41783.36,3.82,110.2,48.6,0.126,204.0,0.0,0.06,True,physics_chained_synthetic
BGW-061,2,33.42,production,47.839,41783.44,3.82,110.2,48.6,0.126,204.0,0.06,0.0,True,physics_chained_synthetic
BGW-061,2,35.25,production,47.839,41783.51,3.82,110.2,48.6,0.126,204.0,0.0,0.0,True,physics_chained_synthetic
BGW-061,2,35.61,production,47.839,41783.51,3.82,110.2,48.6,0.126,204.0,0.0,0.0,True,physics_chained_synthetic
BGW-061,2,36.54,production,47.839,41783.52,3.82,110.2,48.6,0.126,204.0,0.0,0.09,True,physics_chained_synthetic
BGW-061,2,38.57,production,47.839,41783.52,3.82,110.2,48.6,0.126,204.1,0.09,0.01,True,physics_chained_synthetic
BGW-062,5,3.53,production,141.208,42.98,6.16,78.8,55.8,0.237,526.8,149.45,149.45,True,physics_chained_synthetic
BGW-062,5,6.36,production,120.438,149.72,6.16,78.8,55.8,0.237,633.9,149.45,37.71,True,physics_chained_synthetic
BGW-062,5,7.31,production,113.552,233.26,6.16,78.8,55.8,0.237,655.6,37.71,23.01,True,physics_chained_synthetic
BGW-062,5,10.97,production,85.632,1676.24,6.16,78.8,55.8,0.237,667.5,23.01,3.27,True,physics_chained_synthetic
BGW-062,5,11.03,production,85.247,1726.14,6.16,78.8,55.8,0.237,667.7,3.27,2.48,True,physics_chained_synthetic
BGW-062,5,11.96,production,79.286,2740.99,6.16,78.8,55.8,0.237,668.7,2.48,1.11,True,physics_chained_synthetic
BGW-062,5,13.38,production,71.088,5315.1,6.16,78.8,55.8,0.237,669.8,1.11,0.79,True,physics_chained_synthetic
BGW-062,5,15.96,production,59.302,14582.75,6.16,78.8,55.8,0.237,670.2,0.79,0.13,True,physics_chained_synthetic
BGW-062,5,21.52,production,48.24,40221.2,6.16,78.8,55.8,0.237,672.6,0.13,0.44,True,physics_chained_synthetic
BGW-062,5,21.73,production,48.108,40728.13,6.16,78.8,55.8,0.237,672.7,0.44,0.28,True,physics_chained_synthetic
BGW-062,5,22.54,production,47.695,42362.9,6.16,78.8,55.8,0.237,672.7,0.28,0.05,True,physics_chained_synthetic
BGW-062,5,22.77,production,47.6,42746.34,6.16,78.8,55.8,0.237,672.7,0.05,0.0,True,physics_chained_synthetic
BGW-062,5,24.55,production,47.112,44785.01,6.16,78.8,55.8,0.237,673.1,0.0,0.2,True,physics_chained_synthetic
BGW-062,5,24.76,production,47.077,44931.57,6.16,78.8,55.8,0.237,673.1,0.2,0.0,True,physics_chained_synthetic
BGW-062,5,25.19,production,47.018,45189.5,6.16,78.8,55.8,0.237,673.1,0.0,0.04,True,physics_chained_synthetic
BGW-062,5,32.06,production,46.804,46119.84,6.16,78.8,55.8,0.237,674.3,0.04,0.18,True,physics_chained_synthetic
BGW-062,5,35.82,production,46.804,46124.12,6.16,78.8,55.8,0.237,674.6,0.18,0.08,True,physics_chained_synthetic
BGW-062,5,35.87,production,46.804,46124.12,6.16,78.8,55.8,0.237,674.6,0.08,0.0,True,physics_chained_synthetic
BGW-062,5,36.05,production,46.804,46124.14,6.16,78.8,55.8,0.237,674.6,0.0,0.0,True,physics_chained_synthetic
BGW-062,5,37.63,production,46.804,46124.2,6.16,78.8,55.8,0.237,675.2,0.0,0.38,True,physics_chained_synthetic
BGW-063,5,0.33,production,158.823,16.38,5.99,117.1,55.8,0.141,161.6,489.26,489.26,True,physics_chained_synthetic
BGW-063,5,4.41,production,132.8,70.15,5.99,117.1,55.8,0.141,558.5,489.26,97.32,True,physics_chained_synthetic
BGW-063,5,6.07,production,121.339,141.44,5.99,117.1,55.8,0.141,635.2,97.32,46.25,True,physics_chained_synthetic
BGW-063,5,12.11,production,75.116,3823.93,5.99,117.1,55.8,0.141,639.9,46.25,0.76,True,physics_chained_synthetic
BGW-063,5,12.15,production,74.946,3877.07,5.99,117.1,55.8,0.141,639.9,0.76,1.04,True,physics_chained_synthetic
BGW-063,5,12.26,production,74.326,4076.68,5.99,117.1,55.8,0.141,640.0,1.04,0.56,True,physics_chained_synthetic
BGW-063,5,14.51,production,63.016,10529.31,5.99,117.1,55.8,0.141,640.4,0.56,0.19,True,physics_chained_synthetic
BGW-063,5,14.64,production,62.468,11042.7,5.99,117.1,55.8,0.141,640.4,0.19,0.23,True,physics_chained_synthetic
BGW-063,5,15.51,production,59.208,14704.35,5.99,117.1,55.8,0.141,640.9,0.23,0.6,True,physics_chained_synthetic
BGW-063,5,16.62,production,55.696,20146.8,5.99,117.1,55.8,0.141,642.0,0.6,0.96,True,physics_chained_synthetic
BGW-063,5,19.86,production,49.317,36329.36,5.99,117.1,55.8,0.141,642.0,0.96,0.0,True,physics_chained_synthetic
BGW-063,5,22.9,production,47.188,44457.24,5.99,117.1,55.8,0.141,642.3,0.0,0.11,True,physics_chained_synthetic
BGW-063,5,23.05,production,47.139,44667.3,5.99,117.1,55.8,0.141,642.4,0.11,0.52,True,physics_chained_synthetic
BGW-063,5,24.43,production,46.81,46093.7,5.99,117.1,55.8,0.141,642.6,0.52,0.12,True,physics_chained_synthetic
BGW-063,5,24.59,production,46.784,46210.56,5.99,117.1,55.8,0.141,642.6,0.12,0.2,True,physics_chained_synthetic
BGW-063,5,24.87,production,46.744,46387.5,5.99,117.1,55.8,0.141,642.6,0.2,0.0,True,physics_chained_synthetic
BGW-063,5,26.01,production,46.629,46902.93,5.99,117.1,55.8,0.141,642.6,0.0,0.0,True,physics_chained_synthetic
BGW-063,5,32.44,production,46.512,47429.15,5.99,117.1,55.8,0.141,642.6,0.0,0.0,True,physics_chained_synthetic
BGW-063,5,36.22,production,46.512,47431.91,5.99,117.1,55.8,0.141,642.6,0.0,0.0,True,physics_chained_synthetic
BGW-063,5,37.41,production,46.512,47431.95,5.99,117.1,55.8,0.141,642.6,0.0,0.0,True,physics_chained_synthetic
BGW-064,2,1.97,production,131.368,76.4,6.34,75.2,54.3,0.141,201.8,102.51,102.51,True,physics_chained_synthetic
BGW-064,2,2.83,production,127.032,99.34,6.34,75.2,54.3,0.141,265.7,102.51,74.22,True,physics_chained_synthetic
BGW-064,2,2.85,production,126.932,99.94,6.34,75.2,54.3,0.141,267.3,74.22,79.14,True,physics_chained_synthetic
BGW-064,2,4.32,production,118.745,166.73,6.34,75.2,54.3,0.141,330.6,79.14,43.04,True,physics_chained_synthetic
BGW-064,2,6.47,production,105.431,401.73,6.34,75.2,54.3,0.141,364.2,43.04,15.65,True,physics_chained_synthetic
BGW-064,2,9.14,production,88.074,1393.62,6.34,75.2,54.3,0.141,374.5,15.65,3.86,True,physics_chained_synthetic
BGW-064,2,9.93,production,83.42,1985.63,6.34,75.2,54.3,0.141,376.6,3.86,2.64,True,physics_chained_synthetic
BGW-064,2,10.64,production,79.378,2721.27,6.34,75.2,54.3,0.141,378.5,2.64,2.72,True,physics_chained_synthetic
BGW-064,2,19.0,production,49.945,34244.4,6.34,75.2,54.3,0.141,383.8,2.72,0.63,True,physics_chained_synthetic
BGW-064,2,19.31,production,49.703,35033.0,6.34,75.2,54.3,0.141,383.9,0.63,0.19,True,physics_chained_synthetic
BGW-064,2,19.67,production,49.447,35884.97,6.34,75.2,54.3,0.141,383.9,0.19,0.0,True,physics_chained_synthetic
BGW-064,2,24.35,production,48.008,41117.32,6.34,75.2,54.3,0.141,383.9,0.0,0.0,True,physics_chained_synthetic
BGW-064,2,24.45,production,48.001,41147.49,6.34,75.2,54.3,0.141,383.9,0.0,0.09,True,physics_chained_synthetic
BGW-064,2,26.09,production,47.925,41445.68,6.34,75.2,54.3,0.141,384.8,0.09,0.55,True,physics_chained_synthetic
BGW-064,2,26.1,production,47.924,41446.47,6.34,75.2,54.3,0.141,384.8,0.55,0.0,True,physics_chained_synthetic
BGW-064,2,26.81,production,47.909,41508.32,6.34,75.2,54.3,0.141,385.0,0.0,0.28,True,physics_chained_synthetic
BGW-064,2,27.2,production,47.903,41531.49,6.34,75.2,54.3,0.141,385.1,0.28,0.14,True,physics_chained_synthetic
BGW-064,2,29.8,production,47.887,41596.21,6.34,75.2,54.3,0.141,387.4,0.14,0.88,True,physics_chained_synthetic
BGW-064,2,29.93,production,47.886,41597.18,6.34,75.2,54.3,0.141,387.4,0.88,0.24,True,physics_chained_synthetic
BGW-064,2,32.66,production,47.884,41604.88,6.34,75.2,54.3,0.141,387.4,0.24,0.0,True,physics_chained_synthetic
BGW-064,1,7.03,production,74.107,4149.65,6.37,105.7,37.8,0.031,13.8,1.97,1.97,True,physics_chained_synthetic
BGW-064,1,7.51,production,72.246,4831.32,6.37,105.7,37.8,0.031,14.3,1.97,1.0,True,physics_chained_synthetic
BGW-064,1,8.78,production,67.375,7249.91,6.37,105.7,37.8,0.031,16.3,1.0,1.55,True,physics_chained_synthetic
BGW-064,1,10.09,production,62.776,10751.05,6.37,105.7,37.8,0.031,17.0,1.55,0.51,True,physics_chained_synthetic
BGW-064,1,11.36,production,58.829,15207.91,6.37,105.7,37.8,0.031,17.1,0.51,0.15,True,physics_chained_synthetic
BGW-064,1,13.45,production,53.595,24402.24,6.37,105.7,37.8,0.031,18.0,0.15,0.43,True,physics_chained_synthetic
BGW-064,1,14.12,production,52.317,27453.72,6.37,105.7,37.8,0.031,18.3,0.43,0.43,True,physics_chained_synthetic
BGW-064,1,16.91,production,48.505,39223.29,6.37,105.7,37.8,0.031,19.9,0.43,0.56,True,physics_chained_synthetic
BGW-064,1,17.62,production,47.932,41416.82,6.37,105.7,37.8,0.031,19.9,0.56,0.03,True,physics_chained_synthetic
BGW-064,1,17.96,production,47.705,42322.23,6.37,105.7,37.8,0.031,20.1,0.03,0.6,True,physics_chained_synthetic
BGW-064,1,18.05,production,47.65,42543.93,6.37,105.7,37.8,0.031,20.1,0.6,0.0,True,physics_chained_synthetic
BGW-064,1,24.82,production,46.099,49349.09,6.37,105.7,37.8,0.031,20.1,0.0,0.0,True,physics_chained_synthetic
BGW-064,1,27.77,production,46.069,49494.12,6.37,105.7,37.8,0.031,20.1,0.0,0.0,True,physics_chained_synthetic
BGW-064,1,30.77,production,46.065,49511.56,6.37,105.7,37.8,0.031,20.1,0.0,0.0,True,physics_chained_synthetic
BGW-064,1,30.83,production,46.065,49511.63,6.37,105.7,37.8,0.031,20.1,0.0,0.0,True,physics_chained_synthetic
BGW-064,1,36.16,production,46.065,49512.94,6.37,105.7,37.8,0.031,20.1,0.0,0.0,True,physics_chained_synthetic
BGW-064,1,36.7,production,46.065,49512.94,6.37,105.7,37.8,0.031,20.1,0.0,0.03,True,physics_chained_synthetic
BGW-064,1,39.34,production,46.065,49512.94,6.37,105.7,37.8,0.031,21.2,0.03,0.4,True,physics_chained_synthetic
BGW-064,1,39.61,production,46.065,49512.94,6.37,105.7,37.8,0.031,21.2,0.4,0.0,True,physics_chained_synthetic
BGW-064,1,39.85,production,46.065,49512.94,6.37,105.7,37.8,0.031,21.3,0.0,0.39,True,physics_chained_synthetic
BGW-065,2,1.92,production,100.766,554.89,5.42,130.1,47.7,0.171,26.3,13.66,13.66,True,physics_chained_synthetic
BGW-065,2,3.8,production,93.752,915.8,5.42,130.1,47.7,0.171,43.9,13.66,9.36,True,physics_chained_synthetic
BGW-065,2,5.55,production,86.653,1551.12,5.42,130.1,47.7,0.171,52.2,9.36,4.76,True,physics_chained_synthetic
BGW-065,2,5.6,production,86.442,1576.12,5.42,130.1,47.7,0.171,52.4,4.76,5.15,True,physics_chained_synthetic
BGW-065,2,6.48,production,82.821,2079.75,5.42,130.1,47.7,0.171,55.0,5.15,2.86,True,physics_chained_synthetic
BGW-065,2,6.83,production,81.409,2320.74,5.42,130.1,47.7,0.171,56.0,2.86,2.86,True,physics_chained_synthetic
BGW-065,2,7.96,production,76.643,3382.05,5.42,130.1,47.7,0.171,58.4,2.86,2.12,True,physics_chained_synthetic
BGW-065,2,9.02,production,72.309,4806.46,5.42,130.1,47.7,0.171,59.6,2.12,1.14,True,physics_chained_synthetic
BGW-065,2,13.81,production,55.191,21092.08,5.42,130.1,47.7,0.171,61.2,1.14,0.34,True,physics_chained_synthetic
BGW-065,2,16.91,production,49.728,34949.16,5.42,130.1,47.7,0.171,62.8,0.34,0.52,True,physics_chained_synthetic
BGW-065,2,21.25,production,46.99,45308.25,5.42,130.1,47.7,0.171,64.9,0.52,0.48,True,physics_chained_synthetic
BGW-065,2,23.28,production,46.68,46671.89,5.42,130.1,47.7,0.171,65.1,0.48,0.12,True,physics_chained_synthetic
BGW-065,2,29.2,production,46.529,47353.79,5.42,130.1,47.7,0.171,70.7,0.12,0.93,True,physics_chained_synthetic
BGW-065,2,31.8,production,46.527,47361.51,5.42,130.1,47.7,0.171,71.0,0.93,0.14,True,physics_chained_synthetic
BGW-065,2,34.99,production,46.527,47362.27,5.42,130.1,47.7,0.171,71.0,0.14,0.0,True,physics_chained_synthetic
BGW-065,2,35.45,production,46.527,47362.28,5.42,130.1,47.7,0.171,71.0,0.0,0.0,True,physics_chained_synthetic
BGW-065,2,37.0,production,46.527,47362.29,5.42,130.1,47.7,0.171,71.2,0.0,0.12,True,physics_chained_synthetic
BGW-065,2,38.43,production,46.527,47362.3,5.42,130.1,47.7,0.171,71.2,0.12,0.0,True,physics_chained_synthetic
BGW-065,2,39.66,production,46.527,47362.3,5.42,130.1,47.7,0.171,71.2,0.0,0.0,True,physics_chained_synthetic
BGW-065,2,39.99,production,46.527,47362.3,5.42,130.1,47.7,0.171,71.2,0.0,0.0,True,physics_chained_synthetic
BGW-065,1,1.25,production,144.494,35.68,4.73,86.7,42.1,0.172,268.4,215.29,215.29,True,physics_chained_synthetic
BGW-065,1,1.96,production,141.283,42.8,4.73,86.7,42.1,0.172,375.1,215.29,149.9,True,physics_chained_synthetic
BGW-065,1,3.08,production,135.651,59.27,4.73,86.7,42.1,0.172,519.6,149.9,129.06,True,physics_chained_synthetic
BGW-065,1,4.03,production,130.414,80.9,4.73,86.7,42.1,0.172,600.3,129.06,84.5,True,physics_chained_synthetic
BGW-065,1,9.32,production,90.979,1122.33,4.73,86.7,42.1,0.172,629.9,84.5,5.61,True,physics_chained_synthetic
BGW-065,1,16.52,production,53.513,24587.25,4.73,86.7,42.1,0.172,631.2,5.61,0.18,True,physics_chained_synthetic
BGW-065,1,16.86,production,52.815,26219.71,4.73,86.7,42.1,0.172,631.3,0.18,0.26,True,physics_chained_synthetic
BGW-065,1,16.95,production,52.633,26663.74,4.73,86.7,42.1,0.172,631.3,0.26,0.13,True,physics_chained_synthetic
BGW-065,1,17.06,production,52.44,27141.06,4.73,86.7,42.1,0.172,631.4,0.13,0.54,True,physics_chained_synthetic
BGW-065,1,17.77,production,51.204,30441.7,4.73,86.7,42.1,0.172,631.9,0.54,0.68,True,physics_chained_synthetic
BGW-065,1,21.13,production,47.884,41606.7,4.73,86.7,42.1,0.172,631.9,0.68,0.0,True,physics_chained_synthetic
BGW-065,1,22.39,production,47.413,43514.93,4.73,86.7,42.1,0.172,631.9,0.0,0.0,True,physics_chained_synthetic
BGW-065,1,22.65,production,47.346,43793.96,4.73,86.7,42.1,0.172,631.9,0.0,0.04,True,physics_chained_synthetic
BGW-065,1,22.69,production,47.335,43840.28,4.73,86.7,42.1,0.172,631.9,0.04,0.44,True,physics_chained_synthetic
BGW-065,1,23.54,production,47.163,44566.22,4.73,86.7,42.1,0.172,632.2,0.44,0.4,True,physics_chained_synthetic
BGW-065,1,28.33,production,46.882,45777.08,4.73,86.7,42.1,0.172,633.2,0.4,0.2,True,physics_chained_synthetic
BGW-065,1,31.56,production,46.872,45820.67,4.73,86.7,42.1,0.172,634.3,0.2,0.33,True,physics_chained_synthetic
BGW-065,1,32.95,production,46.872,45822.75,4.73,86.7,42.1,0.172,634.5,0.33,0.13,True,physics_chained_synthetic
BGW-065,1,33.04,production,46.872,45822.82,4.73,86.7,42.1,0.172,634.5,0.13,0.26,True,physics_chained_synthetic
BGW-065,1,37.28,production,46.872,45823.49,4.73,86.7,42.1,0.172,634.5,0.26,0.0,True,physics_chained_synthetic
BGW-066,4,0.97,production,168.498,9.97,4.52,125.9,54.5,0.17,401.0,414.45,414.45,True,physics_chained_synthetic
BGW-066,4,2.18,production,162.994,13.19,4.52,125.9,54.5,0.17,841.3,414.45,363.05,True,physics_chained_synthetic
BGW-066,4,2.62,production,160.887,14.71,4.52,125.9,54.5,0.17,997.5,363.05,353.47,True,physics_chained_synthetic
BGW-066,4,5.55,production,142.526,39.87,4.52,125.9,54.5,0.17,1456.5,353.47,156.87,True,physics_chained_synthetic
BGW-066,4,7.74,production,125.991,105.89,4.52,125.9,54.5,0.17,1570.1,156.87,51.76,True,physics_chained_synthetic
BGW-066,4,8.82,production,117.503,180.52,4.52,125.9,54.5,0.17,1599.1,51.76,26.97,True,physics_chained_synthetic
BGW-066,4,9.1,production,115.331,207.7,4.52,125.9,54.5,0.17,1606.4,26.97,26.31,True,physics_chained_synthetic
BGW-066,4,19.39,production,51.437,29788.86,4.52,125.9,54.5,0.17,1609.2,26.31,0.28,True,physics_chained_synthetic
BGW-066,4,20.38,production,50.193,33457.31,4.52,125.9,54.5,0.17,1610.1,0.28,0.9,True,physics_chained_synthetic
BGW-066,4,20.78,production,49.802,34706.03,4.52,125.9,54.5,0.17,1610.1,0.9,0.0,True,physics_chained_synthetic
BGW-066,4,20.96,production,49.642,35233.42,4.52,125.9,54.5,0.17,1610.1,0.0,0.0,True,physics_chained_synthetic
BGW-066,4,21.08,production,49.541,35570.0,4.52,125.9,54.5,0.17,1610.2,0.0,0.36,True,physics_chained_synthetic
BGW-066,4,21.78,production,49.023,37348.7,4.52,125.9,54.5,0.17,1610.3,0.36,0.23,True,physics_chained_synthetic
BGW-066,4,29.5,production,47.624,42649.48,4.52,125.9,54.5,0.17,1610.3,0.23,0.0,True,physics_chained_synthetic
BGW-066,4,30.93,production,47.618,42673.52,4.52,125.9,54.5,0.17,1610.3,0.0,0.0,True,physics_chained_synthetic
BGW-066,4,32.96,production,47.616,42682.79,4.52,125.9,54.5,0.17,1611.2,0.0,0.43,True,physics_chained_synthetic
BGW-066,4,36.44,production,47.615,42684.5,4.52,125.9,54.5,0.17,1611.2,0.43,0.0,True,physics_chained_synthetic
BGW-066,4,36.84,production,47.615,42684.51,4.52,125.9,54.5,0.17,1611.4,0.0,0.45,True,physics_chained_synthetic
BGW-066,4,37.2,production,47.615,42684.52,4.52,125.9,54.5,0.17,1611.5,0.45,0.28,True,physics_chained_synthetic
BGW-066,4,38.38,production,47.615,42684.54,4.52,125.9,54.5,0.17,1612.2,0.28,0.6,True,physics_chained_synthetic
BGW-067,3,0.68,production,124.126,118.82,4.42,134.8,47.6,0.197,42.1,62.15,62.15,True,physics_chained_synthetic
BGW-067,3,1.71,production,118.708,167.12,4.42,134.8,47.6,0.197,89.6,62.15,46.07,True,physics_chained_synthetic
BGW-067,3,1.78,production,118.339,171.11,4.42,134.8,47.6,0.197,92.8,46.07,44.82,True,physics_chained_synthetic
BGW-067,3,3.78,production,107.236,355.29,4.42,134.8,47.6,0.197,131.4,44.82,19.33,True,physics_chained_synthetic
BGW-067,3,6.12,production,93.772,914.47,4.42,134.8,47.6,0.197,146.4,19.33,6.36,True,physics_chained_synthetic
BGW-067,3,7.56,production,85.871,1646.03,4.42,134.8,47.6,0.197,150.8,6.36,3.1,True,physics_chained_synthetic
BGW-067,3,10.97,production,68.252,6733.07,4.42,134.8,47.6,0.197,154.7,3.1,1.14,True,physics_chained_synthetic
BGW-067,3,11.25,production,67.129,7402.5,4.42,134.8,47.6,0.197,154.9,1.14,0.68,True,physics_chained_synthetic
BGW-067,3,11.3,production,66.941,7521.1,4.42,134.8,47.6,0.197,154.9,0.68,0.9,True,physics_chained_synthetic
BGW-067,3,11.93,production,64.461,9294.28,4.42,134.8,47.6,0.197,155.7,0.9,1.2,True,physics_chained_synthetic
BGW-067,3,11.98,production,64.259,9457.37,4.42,134.8,47.6,0.197,155.7,1.2,1.19,True,physics_chained_synthetic
BGW-067,3,12.62,production,61.967,11535.57,4.42,134.8,47.6,0.197,156.0,1.19,0.35,True,physics_chained_synthetic
BGW-067,3,16.78,production,51.369,29975.82,4.42,134.8,47.6,0.197,156.0,0.35,0.0,True,physics_chained_synthetic
BGW-067,3,22.47,production,47.504,43137.23,4.42,134.8,47.6,0.197,158.0,0.0,0.37,True,physics_chained_synthetic
BGW-067,3,23.67,production,47.362,43729.0,4.42,134.8,47.6,0.197,158.6,0.37,0.47,True,physics_chained_synthetic
BGW-067,3,30.14,production,47.212,44358.18,4.42,134.8,47.6,0.197,158.6,0.47,0.0,True,physics_chained_synthetic
BGW-067,3,31.04,production,47.211,44360.7,4.42,134.8,47.6,0.197,158.7,0.0,0.09,True,physics_chained_synthetic
BGW-067,3,31.24,production,47.211,44361.06,4.42,134.8,47.6,0.197,158.8,0.09,0.44,True,physics_chained_synthetic
BGW-067,3,34.72,production,47.211,44362.73,4.42,134.8,47.6,0.197,160.3,0.44,0.43,True,physics_chained_synthetic
BGW-067,3,35.52,production,47.211,44362.75,4.42,134.8,47.6,0.197,160.5,0.43,0.3,True,physics_chained_synthetic
BGW-068,4,2.4,production,91.405,1087.6,4.56,83.4,46.5,0.133,17.3,7.21,7.21,True,physics_chained_synthetic
BGW-068,4,4.84,production,82.54,2125.5,4.56,83.4,46.5,0.133,26.1,7.21,3.61,True,physics_chained_synthetic
BGW-068,4,5.82,production,78.998,2804.23,4.56,83.4,46.5,0.133,28.3,3.61,2.24,True,physics_chained_synthetic
BGW-068,4,6.3,production,77.276,3215.15,4.56,83.4,46.5,0.133,28.9,2.24,1.38,True,physics_chained_synthetic
BGW-068,4,9.53,production,65.194,8727.42,4.56,83.4,46.5,0.133,33.0,1.38,1.27,True,physics_chained_synthetic
BGW-068,4,11.25,production,59.838,13906.4,4.56,83.4,46.5,0.133,34.7,1.27,0.98,True,physics_chained_synthetic
BGW-068,4,12.23,production,57.225,17551.12,4.56,83.4,46.5,0.133,34.7,0.98,0.0,True,physics_chained_synthetic
BGW-068,4,13.17,production,55.004,21454.7,4.56,83.4,46.5,0.133,35.0,0.0,0.31,True,physics_chained_synthetic
BGW-068,4,17.32,production,48.418,39548.58,4.56,83.4,46.5,0.133,36.4,0.31,0.32,True,physics_chained_synthetic
BGW-068,4,18.65,production,47.475,43257.54,4.56,83.4,46.5,0.133,36.4,0.32,0.02,True,physics_chained_synthetic
BGW-068,4,19.12,production,47.228,44289.74,4.56,83.4,46.5,0.133,36.4,0.02,0.09,True,physics_chained_synthetic
BGW-068,4,22.63,production,46.26,48591.44,4.56,83.4,46.5,0.133,37.2,0.09,0.22,True,physics_chained_synthetic
BGW-068,4,23.85,production,46.158,49069.87,4.56,83.4,46.5,0.133,37.2,0.22,0.0,True,physics_chained_synthetic
