well_id,viscosity_cP,fluid_level_m,spm,stroke_length_in,vfd_frequency_hz,rod_string_diameter_in,rod_string_length_ft,pump_depth_ft,tubing_size_in,fluid_specific_gravity,pprl_physics_lbs,efficiency_physics_frac,peak_polished_rod_load_lbs,pump_efficiency_pct,energy_kwh_per_bbl,energy_kwh_per_stroke,actual_bopd,is_synthetic,data_source
BGW-018,2798.32,661.6,5.203,139.29,51.39,0.875,3913.6,3354.3,2.875,0.972,14193.9,0.4818,14432.2,39.02,2.4497,0.042315,129.42,True,physics_simulated_synthetic
BGW-018,13263.79,1042.7,3.617,119.27,41.3,0.875,3913.6,3354.3,2.875,0.921,14038.9,0.3954,14621.6,23.75,5.0746,0.03671,37.68,True,physics_simulated_synthetic
BGW-018,1380.3,296.6,4.796,125.31,59.69,0.875,3913.6,3354.3,2.875,0.906,13998.2,0.5448,14361.0,49.09,1.6683,0.037882,156.82,True,physics_simulated_synthetic
BGW-018,207.77,463.0,7.491,71.53,31.62,0.875,3913.6,3354.3,2.875,0.941,14105.3,0.6751,13986.2,67.65,2.2252,0.021059,102.09,True,physics_simulated_synthetic
BGW-018,493.11,1033.0,6.406,94.07,55.61,0.875,3913.6,3354.3,2.875,0.928,14065.5,0.6186,14022.5,57.05,1.5043,0.027766,170.27,True,physics_simulated_synthetic
BGW-018,1169.67,986.1,7.723,117.58,48.47,0.875,3913.6,3354.3,2.875,0.969,14197.7,0.5269,14343.4,45.86,2.1967,0.035501,179.72,True,physics_simulated_synthetic
BGW-018,778.07,878.7,6.023,140.65,46.73,0.875,3913.6,3354.3,2.875,0.979,14218.2,0.582,14439.7,54.52,1.9291,0.042752,192.2,True,physics_simulated_synthetic
BGW-018,805.91,706.1,7.701,72.63,58.13,0.875,3913.6,3354.3,2.875,0.926,14061.7,0.5594,14353.1,54.55,1.5407,0.021943,157.94,True,physics_simulated_synthetic
BGW-018,161.87,536.4,7.512,105.72,46.96,0.875,3913.6,3354.3,2.875,0.936,14095.3,0.6918,14151.6,67.85,1.5119,0.031493,225.31,True,physics_simulated_synthetic
BGW-018,4893.31,540.1,6.173,102.25,39.8,0.875,3913.6,3354.3,2.875,0.994,14259.4,0.4327,14923.2,31.37,4.0689,0.032121,70.17,True,physics_simulated_synthetic
BGW-018,1656.64,265.6,7.397,130.51,33.35,0.875,3913.6,3354.3,2.875,0.939,14108.9,0.5012,14157.2,44.58,3.2407,0.038894,127.84,True,physics_simulated_synthetic
BGW-018,473.8,423.6,6.789,120.88,35.55,0.875,3913.6,3354.3,2.875,0.96,14163.9,0.6173,14130.1,57.53,2.3513,0.035955,149.5,True,physics_simulated_synthetic
BGW-018,7085.75,926.1,3.22,114.16,34.45,0.875,3913.6,3354.3,2.875,0.983,14216.7,0.436,14763.6,32.15,4.5365,0.035477,36.26,True,physics_simulated_synthetic
BGW-018,262.21,242.7,6.285,134.74,38.79,0.875,3913.6,3354.3,2.875,0.944,14118.8,0.674,14273.8,66.85,1.8738,0.040485,195.54,True,physics_simulated_synthetic
BGW-018,2496.55,324.0,7.706,80.07,52.03,0.875,3913.6,3354.3,2.875,0.999,14276.0,0.4661,14843.3,41.12,2.3613,0.025017,117.57,True,physics_simulated_synthetic
BGW-018,51.88,659.9,6.32,102.29,42.61,0.875,3913.6,3354.3,2.875,0.968,14181.4,0.7639,14053.8,76.38,1.47,0.03026,187.33,True,physics_simulated_synthetic
BGW-018,1556.15,889.3,2.92,132.4,48.59,0.875,3913.6,3354.3,2.875,0.974,14192.2,0.5564,14608.3,49.34,2.074,0.040712,82.54,True,physics_simulated_synthetic
BGW-018,9322.23,806.1,2.56,81.96,44.31,0.875,3913.6,3354.3,2.875,0.935,14076.2,0.4252,14836.7,27.62,4.1258,0.025597,22.87,True,physics_simulated_synthetic
BGW-018,17340.25,242.9,4.184,141.96,43.72,0.875,3913.6,3354.3,2.875,0.913,14018.6,0.3767,14815.7,18.92,6.0948,0.044273,43.77,True,physics_simulated_synthetic
BGW-018,133.34,649.0,4.262,123.56,33.59,0.875,3913.6,3354.3,2.875,0.905,13994.1,0.7528,14010.8,75.87,1.8711,0.036442,119.54,True,physics_simulated_synthetic
BGW-018,5286.09,498.2,5.987,111.66,56.5,0.875,3913.6,3354.3,2.875,0.956,14149.5,0.4293,14756.9,33.73,2.6352,0.034684,113.47,True,physics_simulated_synthetic
BGW-018,174.36,664.5,4.31,98.93,30.21,0.875,3913.6,3354.3,2.875,0.98,14209.9,0.7341,14255.5,69.78,2.302,0.029687,80.04,True,physics_simulated_synthetic
BGW-018,364.6,814.1,2.831,78.56,58.0,0.875,3913.6,3354.3,2.875,0.907,13994.2,0.6962,14082.4,68.98,1.1981,0.023287,79.24,True,physics_simulated_synthetic
BGW-018,853.46,481.1,6.438,114.87,44.97,0.875,3913.6,3354.3,2.875,0.913,14025.7,0.5687,14297.8,52.46,2.0628,0.034573,155.37,True,physics_simulated_synthetic
BGW-018,13538.17,962.8,5.388,102.23,57.78,0.875,3913.6,3354.3,2.875,0.985,14230.5,0.3797,15005.1,21.67,4.0789,0.032289,61.42,True,physics_simulated_synthetic
BGW-018,5234.24,364.7,6.641,98.04,46.12,0.875,3913.6,3354.3,2.875,0.961,14163.9,0.4242,14532.3,31.66,3.3872,0.029989,84.67,True,physics_simulated_synthetic
BGW-018,15612.82,284.6,5.07,83.26,59.37,0.875,3913.6,3354.3,2.875,0.919,14034.8,0.3749,14860.2,21.44,3.973,0.026043,47.85,True,physics_simulated_synthetic
BGW-018,1056.47,621.7,7.445,119.76,49.61,0.875,3913.6,3354.3,2.875,0.941,14115.2,0.5386,14156.8,51.71,1.8784,0.035689,203.68,True,physics_simulated_synthetic
BGW-018,2530.15,856.7,5.325,104.42,42.05,0.875,3913.6,3354.3,2.875,0.979,14212.5,0.4884,14333.5,42.39,2.7368,0.031506,88.27,True,physics_simulated_synthetic
BGW-018,5906.57,793.9,4.805,138.68,30.22,0.875,3913.6,3354.3,2.875,0.993,14252.6,0.4328,14788.7,31.64,5.2647,0.04317,56.74,True,physics_simulated_synthetic
BGW-018,10404.56,1033.9,3.744,101.68,47.95,0.875,3913.6,3354.3,2.875,0.965,14164.4,0.4079,15054.1,25.12,4.2541,0.03222,40.83,True,physics_simulated_synthetic
BGW-018,37932.62,1106.1,7.407,101.5,32.78,0.875,3913.6,3354.3,2.875,0.929,14076.8,0.319,15075.2,8.92,17.5403,0.032208,19.59,True,physics_simulated_synthetic
BGW-018,5087.99,970.4,6.416,101.35,48.6,0.875,3913.6,3354.3,2.875,0.997,14268.5,0.428,14842.3,31.55,3.2945,0.031665,88.8,True,physics_simulated_synthetic
BGW-018,397.09,615.4,2.76,124.53,44.03,0.875,3913.6,3354.3,2.875,0.978,14202.6,0.6893,14208.5,67.79,1.6202,0.037245,91.36,True,physics_simulated_synthetic
BGW-018,115.75,756.2,6.681,121.68,50.32,0.875,3913.6,3354.3,2.875,0.972,14199.6,0.7237,14373.3,69.24,1.4041,0.036814,252.25,True,physics_simulated_synthetic
BGW-018,29930.66,263.2,7.085,116.64,55.38,0.875,3913.6,3354.3,2.875,0.955,14152.3,0.3306,14968.3,10.51,8.7549,0.03675,42.83,True,physics_simulated_synthetic
BGW-018,12943.22,934.6,4.827,130.6,41.05,0.875,3913.6,3354.3,2.875,0.937,14088.9,0.3866,14971.5,24.4,5.0873,0.041159,56.24,True,physics_simulated_synthetic
BGW-018,372.28,510.5,7.593,134.39,59.92,0.875,3913.6,3354.3,2.875,0.927,14075.5,0.628,14301.6,60.92,1.3336,0.040457,331.7,True,physics_simulated_synthetic
BGW-018,15988.1,972.8,3.302,130.52,52.17,0.875,3913.6,3354.3,2.875,0.933,14073.4,0.3882,14752.3,22.29,4.3184,0.04053,44.62,True,physics_simulated_synthetic
BGW-018,258.84,707.6,5.376,113.73,34.63,0.875,3913.6,3354.3,2.875,0.917,14031.4,0.6879,13985.0,68.06,2.0196,0.03348,128.34,True,physics_simulated_synthetic
BGW-018,36831.08,261.4,4.247,114.26,46.44,0.875,3913.6,3354.3,2.875,0.952,14130.3,0.3419,15150.5,11.83,9.3842,0.03644,23.75,True,physics_simulated_synthetic
BGW-018,10848.14,1125.9,6.553,123.75,52.37,0.875,3913.6,3354.3,2.875,0.924,14061.5,0.3822,14881.0,23.0,4.2046,0.038763,87.0,True,physics_simulated_synthetic
BGW-018,5071.95,917.1,7.589,112.7,41.94,0.875,3913.6,3354.3,2.875,0.959,14165.8,0.4182,14772.2,30.73,3.9017,0.035046,98.15,True,physics_simulated_synthetic
BGW-018,3514.73,1087.8,5.683,131.47,48.05,0.875,3913.6,3354.3,2.875,0.923,14052.2,0.4601,14417.9,35.16,2.905,0.0399,112.39,True,physics_simulated_synthetic
BGW-018,18108.87,1006.3,4.605,80.71,38.45,0.875,3913.6,3354.3,2.875,0.963,14159.4,0.3712,15061.2,20.51,6.5001,0.025589,26.11,True,physics_simulated_synthetic
BGW-018,80.36,504.8,2.524,126.2,49.18,0.875,3913.6,3354.3,2.875,0.941,14092.5,0.8105,13947.3,81.85,1.1792,0.03705,114.21,True,physics_simulated_synthetic
BGW-018,168.81,766.1,6.121,86.37,41.55,0.875,3913.6,3354.3,2.875,0.963,14166.1,0.7088,14361.5,70.02,1.6801,0.026109,136.98,True,physics_simulated_synthetic
BGW-018,184.07,578.1,7.008,112.14,37.34,0.875,3913.6,3354.3,2.875,0.968,14187.9,0.6902,14361.5,67.78,1.9316,0.033901,177.11,True,physics_simulated_synthetic
BGW-018,521.64,438.3,4.747,90.69,41.11,0.875,3913.6,3354.3,2.875,0.902,13983.9,0.6352,14025.1,59.72,1.9444,0.026773,94.13,True,physics_simulated_synthetic
BGW-018,21894.36,971.7,2.539,117.53,51.06,0.875,3913.6,3354.3,2.875,0.981,14209.1,0.3788,15210.3,19.07,5.3161,0.037631,25.88,True,physics_simulated_synthetic
BGW-018,148.07,847.1,5.877,123.02,34.56,0.875,3913.6,3354.3,2.875,0.99,14246.5,0.721,14250.0,70.35,1.9953,0.0369,156.51,True,physics_simulated_synthetic
BGW-018,25424.98,758.3,5.085,89.85,37.89,0.875,3913.6,3354.3,2.875,0.922,14044.7,0.3517,15108.7,14.73,9.2132,0.028577,22.71,True,physics_simulated_synthetic
BGW-018,8363.82,380.9,7.105,71.58,45.03,0.875,3913.6,3354.3,2.875,0.912,14018.6,0.3921,14714.5,25.25,4.4061,0.022171,51.48,True,physics_simulated_synthetic
BGW-018,6227.04,1193.9,4.805,74.75,32.35,0.875,3913.6,3354.3,2.875,0.947,14114.7,0.4294,14648.1,28.61,5.3867,0.023049,29.6,True,physics_simulated_synthetic
BGW-018,9210.57,706.0,4.197,78.81,30.67,0.875,3913.6,3354.3,2.875,0.965,14165.7,0.4109,14693.1,24.86,6.5594,0.024375,22.46,True,physics_simulated_synthetic
BGW-018,6604.88,1115.5,5.138,75.07,34.87,0.875,3913.6,3354.3,2.875,0.998,14262.5,0.4227,14724.2,28.27,5.0842,0.023268,33.86,True,physics_simulated_synthetic
BGW-018,417.8,1084.9,6.484,93.7,42.57,0.875,3913.6,3354.3,2.875,0.993,14256.1,0.6323,14344.2,59.47,1.9286,0.028291,136.98,True,physics_simulated_synthetic
BGW-018,3095.19,897.7,7.533,73.45,31.02,0.875,3913.6,3354.3,2.875,0.979,14214.0,0.452,14667.5,37.7,4.2683,0.022677,57.63,True,physics_simulated_synthetic
BGW-018,342.0,699.4,4.226,139.31,58.02,0.875,3913.6,3354.3,2.875,0.963,14164.5,0.681,14344.4,64.4,1.3067,0.042065,195.92,True,physics_simulated_synthetic
BGW-018,124.8,1097.1,5.792,84.8,40.53,0.875,3913.6,3354.3,2.875,0.984,14224.6,0.7328,14284.3,73.15,1.64,0.025497,129.67,True,physics_simulated_synthetic
BGW-018,695.38,269.9,5.804,113.82,40.62,0.875,3913.6,3354.3,2.875,0.951,14134.3,0.595,14096.7,55.26,2.1375,0.033773,132.05,True,physics_simulated_synthetic
BGW-018,15268.57,688.1,2.57,107.2,50.97,0.875,3913.6,3354.3,2.875,0.903,13981.8,0.397,14946.3,25.69,3.885,0.033727,32.12,True,physics_simulated_synthetic
BGW-018,4968.33,813.8,4.946,103.85,40.16,0.875,3913.6,3354.3,2.875,0.946,14113.0,0.4429,14751.8,34.62,3.6109,0.032248,63.61,True,physics_simulated_synthetic
BGW-018,84.91,919.6,5.506,79.03,41.97,0.875,3913.6,3354.3,2.875,0.977,14202.3,0.7575,14354.8,76.48,1.5222,0.02388,124.37,True,physics_simulated_synthetic
BGW-018,947.29,1177.4,3.31,102.88,38.48,0.875,3913.6,3354.3,2.875,0.97,14178.2,0.5977,14440.1,53.97,2.367,0.031273,62.98,True,physics_simulated_synthetic
BGW-018,13230.47,1086.4,6.569,138.13,46.33,0.875,3913.6,3354.3,2.875,0.977,14218.0,0.3717,14799.2,23.17,4.6911,0.04303,86.77,True,physics_simulated_synthetic
BGW-018,285.43,911.1,7.215,73.81,40.88,0.875,3913.6,3354.3,2.875,0.948,14122.4,0.6547,14192.5,65.43,1.8062,0.022049,126.82,True,physics_simulated_synthetic
BGW-018,64.22,644.2,3.915,132.38,56.8,0.875,3913.6,3354.3,2.875,0.962,14157.0,0.7958,14353.4,76.34,1.1267,0.039995,200.11,True,physics_simulated_synthetic
BGW-018,1042.18,770.7,2.876,135.7,53.3,0.875,3913.6,3354.3,2.875,0.987,14228.0,0.5943,14454.7,55.65,1.6585,0.041291,103.1,True,physics_simulated_synthetic
BGW-018,9728.4,1034.0,3.694,111.02,42.62,0.875,3913.6,3354.3,2.875,0.974,14192.7,0.4122,14878.2,25.94,4.5809,0.03477,40.37,True,physics_simulated_synthetic
BGW-018,24364.05,366.9,2.826,113.46,41.63,0.875,3913.6,3354.3,2.875,0.963,14157.2,0.3713,15214.2,19.06,6.5243,0.036335,22.67,True,physics_simulated_synthetic
BGW-018,163.02,992.9,7.519,88.01,57.3,0.875,3913.6,3354.3,2.875,0.993,14257.9,0.6912,14102.9,70.55,1.1874,0.026128,238.24,True,physics_simulated_synthetic
BGW-018,15456.7,1026.8,2.781,71.0,59.69,0.875,3913.6,3354.3,2.875,0.955,14133.7,0.3945,14844.0,23.79,3.5587,0.022184,24.96,True,physics_simulated_synthetic
BGW-018,63.54,746.4,3.352,103.19,54.07,0.875,3913.6,3354.3,2.875,0.921,14036.0,0.806,13955.2,82.04,1.0709,0.030312,136.64,True,physics_simulated_synthetic
BGW-018,1540.41,785.5,3.357,112.57,39.37,0.875,3913.6,3354.3,2.875,0.918,14029.3,0.552,13928.6,49.11,2.4524,0.033005,65.07,True,physics_simulated_synthetic
BGW-018,1703.95,917.2,7.996,103.31,56.35,0.875,3913.6,3354.3,2.875,0.911,14026.0,0.493,14336.9,44.44,1.9487,0.031177,184.21,True,physics_simulated_synthetic
BGW-018,2406.05,1081.7,6.739,81.27,40.89,0.875,3913.6,3354.3,2.875,0.917,14034.4,0.4781,14277.2,42.16,2.8192,0.024426,84.08,True,physics_simulated_synthetic
BGW-018,799.99,216.9,3.404,123.6,44.01,0.875,3913.6,3354.3,2.875,0.918,14029.4,0.6127,14193.1,54.86,2.001,0.036928,90.46,True,physics_simulated_synthetic
BGW-018,51.78,213.1,5.694,87.18,42.04,0.875,3913.6,3354.3,2.875,0.954,14138.8,0.7739,14161.4,74.48,1.5392,0.025987,138.43,True,physics_simulated_synthetic
BGW-018,7207.18,994.2,5.209,115.6,49.24,0.875,3913.6,3354.3,2.875,0.958,14151.1,0.4167,14694.8,29.81,3.4079,0.035758,78.71,True,physics_simulated_synthetic
BGW-018,381.44,960.0,6.967,67.54,32.37,0.875,3913.6,3354.3,2.875,0.969,14183.7,0.6339,14256.6,62.02,2.4168,0.02027,84.14,True,physics_simulated_synthetic
BGW-018,430.56,457.6,2.556,112.69,37.36,0.875,3913.6,3354.3,2.875,0.986,14223.0,0.6848,14340.1,64.9,2.0133,0.034016,62.2,True,physics_simulated_synthetic
BGW-018,5789.09,283.8,5.571,95.24,54.86,0.875,3913.6,3354.3,2.875,0.912,14016.8,0.4272,14607.2,30.15,3.0067,0.029284,78.13,True,physics_simulated_synthetic
BGW-018,12240.65,737.1,4.65,81.08,39.58,0.875,3913.6,3354.3,2.875,0.978,14204.6,0.391,14686.9,20.7,6.101,0.025066,27.51,True,physics_simulated_synthetic
BGW-018,53.16,518.2,4.279,114.01,45.83,0.875,3913.6,3354.3,2.875,0.966,14170.4,0.7965,14253.9,78.76,1.3442,0.034207,156.81,True,physics_simulated_synthetic
BGW-018,262.33,255.5,4.124,111.27,39.84,0.875,3913.6,3354.3,2.875,0.944,14105.4,0.7054,14120.4,69.72,1.7301,0.033074,113.53,True,physics_simulated_synthetic
BGW-019,1464.43,1057.6,3.742,117.32,36.09,0.75,4229.3,3580.3,2.875,0.981,12453.6,0.5451,12641.7,51.42,2.3189,0.031218,72.54,True,physics_simulated_synthetic
BGW-019,2930.83,478.5,5.333,67.2,50.25,0.75,4229.3,3580.3,2.875,0.962,12388.5,0.4689,12908.4,37.27,2.346,0.01826,59.77,True,physics_simulated_synthetic
BGW-019,167.85,749.9,5.035,74.99,37.54,0.75,4229.3,3580.3,2.875,0.986,12471.5,0.7138,12367.1,68.82,1.6296,0.019521,86.85,True,physics_simulated_synthetic
BGW-019,21363.8,394.1,4.753,112.24,32.99,0.75,4229.3,3580.3,2.875,0.96,12384.9,0.3566,13186.4,15.47,8.7974,0.031156,24.24,True,physics_simulated_synthetic
BGW-019,199.13,468.9,3.85,70.43,44.93,0.75,4229.3,3580.3,2.875,0.978,12441.8,0.7223,12456.8,69.01,1.3674,0.018468,74.87,True,physics_simulated_synthetic
BGW-019,4508.59,237.6,3.813,108.42,43.0,0.75,4229.3,3580.3,2.875,0.936,12298.5,0.4548,12888.5,33.46,3.0493,0.029415,52.97,True,physics_simulated_synthetic
BGW-019,2226.16,558.6,2.694,101.18,32.19,0.75,4229.3,3580.3,2.875,0.907,12192.5,0.5229,12523.2,45.89,2.8856,0.026672,35.86,True,physics_simulated_synthetic
BGW-019,379.51,970.5,2.827,66.63,55.35,0.75,4229.3,3580.3,2.875,0.99,12481.7,0.6859,12516.3,65.58,1.1737,0.017554,60.89,True,physics_simulated_synthetic
BGW-019,972.96,761.2,5.425,129.77,45.25,0.75,4229.3,3580.3,2.875,0.905,12197.2,0.5591,12511.3,53.26,1.7673,0.034175,151.06,True,physics_simulated_synthetic
BGW-019,122.87,660.6,2.97,125.53,30.45,0.75,4229.3,3580.3,2.875,0.962,12386.6,0.7716,12411.3,76.09,1.8231,0.032795,76.93,True,physics_simulated_synthetic
BGW-019,58.36,635.3,2.896,117.3,40.77,0.75,4229.3,3580.3,2.875,0.961,12380.7,0.8095,12375.6,79.97,1.2919,0.030556,98.63,True,physics_simulated_synthetic
BGW-019,419.12,554.4,4.693,142.17,54.92,0.75,4229.3,3580.3,2.875,0.963,12395.9,0.6462,12480.9,62.61,1.2353,0.037351,204.35,True,physics_simulated_synthetic
BGW-019,33248.15,1180.8,6.489,141.87,58.98,0.75,4229.3,3580.3,2.875,0.928,12286.4,0.3237,13311.8,8.97,8.5612,0.039753,43.39,True,physics_simulated_synthetic
BGW-019,28217.66,1152.8,7.671,126.41,33.3,0.75,4229.3,3580.3,2.875,0.904,12209.2,0.3216,13072.8,11.38,11.7399,0.034786,32.73,True,physics_simulated_synthetic
BGW-019,7740.99,472.4,4.802,99.52,50.72,0.75,4229.3,3580.3,2.875,0.984,12467.6,0.4095,13044.5,30.04,2.9144,0.027328,64.85,True,physics_simulated_synthetic
BGW-019,12155.91,236.6,7.829,74.37,53.11,0.75,4229.3,3580.3,2.875,0.919,12249.8,0.358,12865.9,20.51,4.0198,0.020141,56.49,True,physics_simulated_synthetic
BGW-019,2958.63,730.4,4.037,83.91,52.18,0.75,4229.3,3580.3,2.875,0.933,12285.2,0.4831,12783.6,40.62,2.0526,0.022579,63.95,True,physics_simulated_synthetic
BGW-019,122.17,893.0,3.203,90.25,56.3,0.75,4229.3,3580.3,2.875,0.97,12412.8,0.7675,12655.5,79.92,0.9574,0.024041,115.81,True,physics_simulated_synthetic
BGW-019,204.02,651.7,4.693,107.35,34.65,0.75,4229.3,3580.3,2.875,0.941,12317.4,0.7058,12456.5,69.39,1.7635,0.028147,107.85,True,physics_simulated_synthetic
BGW-019,729.95,671.1,4.265,115.24,38.08,0.75,4229.3,3580.3,2.875,0.91,12209.3,0.6016,12548.0,55.2,2.0319,0.030439,92.0,True,physics_simulated_synthetic
BGW-019,2735.74,869.5,3.223,101.25,58.78,0.75,4229.3,3580.3,2.875,0.975,12430.3,0.4991,12624.4,40.3,1.8137,0.026906,68.84,True,physics_simulated_synthetic
BGW-019,85.84,961.4,5.349,115.1,55.83,0.75,4229.3,3580.3,2.875,0.915,12230.8,0.7466,12325.1,75.97,0.9892,0.029863,232.52,True,physics_simulated_synthetic
BGW-019,1200.88,1111.0,7.107,99.15,47.89,0.75,4229.3,3580.3,2.875,0.982,12472.7,0.5197,12559.5,46.92,1.9026,0.026212,140.99,True,physics_simulated_synthetic
BGW-019,547.57,715.5,5.678,95.83,46.69,0.75,4229.3,3580.3,2.875,0.915,12229.4,0.6074,12161.3,59.14,1.4994,0.024533,133.78,True,physics_simulated_synthetic
BGW-019,5643.87,675.2,7.307,66.02,58.56,0.75,4229.3,3580.3,2.875,0.903,12187.9,0.4047,12625.2,30.54,2.4028,0.017546,76.83,True,physics_simulated_synthetic
BGW-019,1478.53,248.0,4.308,117.12,36.47,0.75,4229.3,3580.3,2.875,0.983,12464.4,0.5367,12707.1,45.67,2.5967,0.031328,74.83,True,physics_simulated_synthetic
BGW-019,4584.24,918.5,6.737,111.5,51.18,0.75,4229.3,3580.3,2.875,0.993,12510.0,0.4231,12918.2,35.02,2.4531,0.030319,119.91,True,physics_simulated_synthetic
BGW-019,8262.81,1006.8,4.951,131.07,57.48,0.75,4229.3,3580.3,2.875,0.934,12295.1,0.4042,12884.6,27.18,2.807,0.035548,90.29,True,physics_simulated_synthetic
BGW-019,88.08,817.9,7.838,93.58,50.06,0.75,4229.3,3580.3,2.875,0.963,12405.4,0.7037,12395.1,70.31,1.1987,0.024416,229.89,True,physics_simulated_synthetic
BGW-019,9508.57,707.8,5.173,111.78,46.89,0.75,4229.3,3580.3,2.875,0.958,12378.5,0.3941,12929.0,27.13,3.4595,0.030422,65.5,True,physics_simulated_synthetic
BGW-019,7150.15,628.2,3.921,140.34,32.33,0.75,4229.3,3580.3,2.875,0.977,12441.9,0.4233,12831.6,30.0,4.5032,0.037907,47.53,True,physics_simulated_synthetic
BGW-019,23337.4,484.8,5.302,117.33,43.39,0.75,4229.3,3580.3,2.875,0.971,12427.5,0.348,13179.7,14.92,6.9325,0.032549,35.85,True,physics_simulated_synthetic
BGW-019,1141.85,572.6,7.678,141.49,38.04,0.75,4229.3,3580.3,2.875,0.976,12461.9,0.5172,12596.2,47.45,2.3759,0.037516,174.58,True,physics_simulated_synthetic
BGW-019,1954.4,852.2,5.756,113.54,57.05,0.75,4229.3,3580.3,2.875,0.923,12258.4,0.4955,12619.4,44.08,1.708,0.030161,146.36,True,physics_simulated_synthetic
BGW-019,950.95,421.0,5.493,69.47,44.9,0.75,4229.3,3580.3,2.875,0.985,12469.9,0.5602,12771.2,52.91,1.8297,0.018675,80.73,True,physics_simulated_synthetic
BGW-019,5370.06,796.5,3.542,76.86,59.18,0.75,4229.3,3580.3,2.875,0.96,12378.1,0.4459,12831.3,33.62,2.1947,0.02076,48.25,True,physics_simulated_synthetic
BGW-019,1319.78,1166.2,5.647,134.72,30.5,0.75,4229.3,3580.3,2.875,0.985,12478.9,0.5295,12727.5,49.7,2.8577,0.036093,102.7,True,physics_simulated_synthetic
BGW-019,6177.39,553.8,3.532,135.45,50.23,0.75,4229.3,3580.3,2.875,0.947,12336.7,0.4367,12688.6,31.17,2.7585,0.036176,66.7,True,physics_simulated_synthetic
BGW-019,99.79,761.1,4.162,122.2,39.94,0.75,4229.3,3580.3,2.875,0.934,12292.2,0.7607,12228.5,71.77,1.4523,0.031455,129.79,True,physics_simulated_synthetic
BGW-019,1433.61,834.8,4.199,111.04,52.31,0.75,4229.3,3580.3,2.875,0.979,12448.6,0.5409,12529.7,50.75,1.6065,0.029285,110.21,True,physics_simulated_synthetic
BGW-019,597.01,1062.7,5.038,143.97,40.87,0.75,4229.3,3580.3,2.875,0.914,12227.1,0.6089,12506.1,59.93,1.7379,0.037901,158.22,True,physics_simulated_synthetic
BGW-019,1153.64,985.9,6.779,135.22,49.43,0.75,4229.3,3580.3,2.875,0.969,12429.2,0.527,12658.5,48.71,1.7894,0.03603,196.56,True,physics_simulated_synthetic
BGW-019,12038.1,602.5,4.809,127.91,52.95,0.75,4229.3,3580.3,2.875,0.955,12368.4,0.3846,13062.2,23.49,3.5753,0.035169,68.11,True,physics_simulated_synthetic
BGW-019,199.3,704.7,4.542,85.59,44.83,0.75,4229.3,3580.3,2.875,0.952,12351.9,0.7101,12458.2,69.6,1.3591,0.022446,108.01,True,physics_simulated_synthetic
BGW-019,52.53,232.0,5.755,129.78,49.43,0.75,4229.3,3580.3,2.875,0.93,12284.8,0.7585,12193.1,75.14,1.1174,0.03331,247.06,True,physics_simulated_synthetic
BGW-019,215.62,450.5,4.282,94.88,36.21,0.75,4229.3,3580.3,2.875,0.93,12276.1,0.7087,12491.0,70.34,1.6691,0.024947,92.15,True,physics_simulated_synthetic
BGW-019,3183.7,723.3,7.925,132.9,31.1,0.75,4229.3,3580.3,2.875,0.921,12270.0,0.4359,12486.8,35.93,3.8044,0.034931,104.79,True,physics_simulated_synthetic
BGW-019,1510.88,636.2,6.33,110.3,40.27,0.75,4229.3,3580.3,2.875,0.912,12223.3,0.5097,12506.2,46.55,2.2706,0.029037,116.56,True,physics_simulated_synthetic
BGW-019,390.0,775.1,4.619,115.79,54.25,0.75,4229.3,3580.3,2.875,0.995,12505.3,0.6538,12840.8,63.92,1.2606,0.031298,165.12,True,physics_simulated_synthetic
BGW-019,1419.26,675.9,6.16,69.35,55.42,0.75,4229.3,3580.3,2.875,0.949,12347.8,0.517,12604.2,43.74,1.7696,0.018401,92.23,True,physics_simulated_synthetic
BGW-019,219.02,264.7,5.807,99.68,58.69,0.75,4229.3,3580.3,2.875,0.973,12431.3,0.6821,12292.0,64.84,1.0994,0.025792,196.16,True,physics_simulated_synthetic
BGW-019,5880.24,491.6,3.173,143.47,49.91,0.75,4229.3,3580.3,2.875,0.922,12249.0,0.4439,12857.2,32.98,2.6591,0.038829,66.72,True,physics_simulated_synthetic
BGW-019,62.11,559.7,6.184,112.53,41.96,0.75,4229.3,3580.3,2.875,0.952,12363.3,0.7452,12272.0,73.76,1.3496,0.02907,191.82,True,physics_simulated_synthetic
BGW-019,4660.21,938.2,7.457,118.32,54.19,0.75,4229.3,3580.3,2.875,0.914,12237.9,0.4152,12597.5,31.85,2.4839,0.031375,135.63,True,physics_simulated_synthetic
BGW-019,532.39,321.0,2.764,77.04,31.36,0.75,4229.3,3580.3,2.875,0.967,12401.3,0.655,12510.4,61.88,2.1942,0.020288,36.8,True,physics_simulated_synthetic
BGW-019,6851.66,610.7,7.489,107.17,34.58,0.75,4229.3,3580.3,2.875,0.928,12287.4,0.3915,12768.2,26.61,4.7227,0.028803,65.77,True,physics_simulated_synthetic
BGW-019,99.55,688.0,6.557,65.76,34.42,0.75,4229.3,3580.3,2.875,0.957,12375.1,0.7187,12570.7,73.19,1.6986,0.017401,96.73,True,physics_simulated_synthetic
BGW-019,71.82,1179.1,7.575,123.45,38.65,0.75,4229.3,3580.3,2.875,0.949,12361.3,0.7164,12626.8,73.04,1.5222,0.032812,235.13,True,physics_simulated_synthetic
